#Tmax,,,,,,,,,,,,,,,,,,,,,,,,,,,
,eco1,eco2,eco3,eco4,eco5,eco6,eco7,eco8,eco9,eco1,eco2,eco3,eco4,eco5,eco6,eco7,eco8,eco9,eco1,eco2,eco3,eco4,eco5,eco6,eco7,eco8,eco9
TIMESTEP,TMAX_C,TMAX_C,TMAX_C,TMAX_C,TMAX_C,TMAX_C,TMAX_C,TMAX_C,TMAX_C,VAR,VAR,VAR,VAR,VAR,VAR,VAR,VAR,VAR,STDEV,STDEV,STDEV,STDEV,STDEV,STDEV,STDEV,STDEV,STDEV
2029-10-01T00:00:00Z,13.41,13.41,13.41,13.41,13.41,13.41,13.41,13.41,13.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2029-11-01T00:00:00Z,7.47,7.47,7.47,7.47,7.47,7.47,7.47,7.47,7.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2029-12-01T00:00:00Z,7.25,7.25,7.25,7.25,7.25,7.25,7.25,7.25,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030-01-01T00:00:00Z,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030-02-01T00:00:00Z,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030-03-01T00:00:00Z,6.92,6.92,6.92,6.92,6.92,6.92,6.92,6.92,6.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030-04-01T00:00:00Z,12.37,12.37,12.37,12.37,12.37,12.37,12.37,12.37,12.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030-05-01T00:00:00Z,15.93,15.93,15.93,15.93,15.93,15.93,15.93,15.93,15.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030-06-01T00:00:00Z,19.86,19.86,19.86,19.86,19.86,19.86,19.86,19.86,19.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030-07-01T00:00:00Z,20.14,20.14,20.14,20.14,20.14,20.14,20.14,20.14,20.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030-08-01T00:00:00Z,20.13,20.13,20.13,20.13,20.13,20.13,20.13,20.13,20.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030-09-01T00:00:00Z,18.81,18.81,18.81,18.81,18.81,18.81,18.81,18.81,18.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030-10-01T00:00:00Z,11.26,11.26,11.26,11.26,11.26,11.26,11.26,11.26,11.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030-11-01T00:00:00Z,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030-12-01T00:00:00Z,5.05,5.05,5.05,5.05,5.05,5.05,5.05,5.05,5.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031-01-01T00:00:00Z,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031-02-01T00:00:00Z,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031-03-01T00:00:00Z,9.81,9.81,9.81,9.81,9.81,9.81,9.81,9.81,9.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031-04-01T00:00:00Z,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031-05-01T00:00:00Z,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031-06-01T00:00:00Z,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031-07-01T00:00:00Z,20.04,20.04,20.04,20.04,20.04,20.04,20.04,20.04,20.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031-08-01T00:00:00Z,21.42,21.42,21.42,21.42,21.42,21.42,21.42,21.42,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031-09-01T00:00:00Z,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031-10-01T00:00:00Z,13.48,13.48,13.48,13.48,13.48,13.48,13.48,13.48,13.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031-11-01T00:00:00Z,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031-12-01T00:00:00Z,9.06,9.06,9.06,9.06,9.06,9.06,9.06,9.06,9.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032-01-01T00:00:00Z,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032-02-01T00:00:00Z,4.28,4.28,4.28,4.28,4.28,4.28,4.28,4.28,4.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032-03-01T00:00:00Z,9.16,9.16,9.16,9.16,9.16,9.16,9.16,9.16,9.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032-04-01T00:00:00Z,9.69,9.69,9.69,9.69,9.69,9.69,9.69,9.69,9.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032-05-01T00:00:00Z,17.46,17.46,17.46,17.46,17.46,17.46,17.46,17.46,17.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032-06-01T00:00:00Z,20.02,20.02,20.02,20.02,20.02,20.02,20.02,20.02,20.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032-07-01T00:00:00Z,21.6,21.6,21.6,21.6,21.6,21.6,21.6,21.6,21.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032-08-01T00:00:00Z,21.03,21.03,21.03,21.03,21.03,21.03,21.03,21.03,21.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032-09-01T00:00:00Z,19.11,19.11,19.11,19.11,19.11,19.11,19.11,19.11,19.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032-10-01T00:00:00Z,10.74,10.74,10.74,10.74,10.74,10.74,10.74,10.74,10.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032-11-01T00:00:00Z,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032-12-01T00:00:00Z,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2033-01-01T00:00:00Z,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2033-02-01T00:00:00Z,8.14,8.14,8.14,8.14,8.14,8.14,8.14,8.14,8.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2033-03-01T00:00:00Z,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2033-04-01T00:00:00Z,12.38,12.38,12.38,12.38,12.38,12.38,12.38,12.38,12.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2033-05-01T00:00:00Z,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2033-06-01T00:00:00Z,20.32,20.32,20.32,20.32,20.32,20.32,20.32,20.32,20.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2033-07-01T00:00:00Z,21.79,21.79,21.79,21.79,21.79,21.79,21.79,21.79,21.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2033-08-01T00:00:00Z,21.11,21.11,21.11,21.11,21.11,21.11,21.11,21.11,21.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2033-09-01T00:00:00Z,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2033-10-01T00:00:00Z,10.31,10.31,10.31,10.31,10.31,10.31,10.31,10.31,10.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2033-11-01T00:00:00Z,9.36,9.36,9.36,9.36,9.36,9.36,9.36,9.36,9.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2033-12-01T00:00:00Z,6.22,6.22,6.22,6.22,6.22,6.22,6.22,6.22,6.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2034-01-01T00:00:00Z,4.23,4.23,4.23,4.23,4.23,4.23,4.23,4.23,4.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2034-02-01T00:00:00Z,2.63,2.63,2.63,2.63,2.63,2.63,2.63,2.63,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2034-03-01T00:00:00Z,7.44,7.44,7.44,7.44,7.44,7.44,7.44,7.44,7.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2034-04-01T00:00:00Z,15.23,15.23,15.23,15.23,15.23,15.23,15.23,15.23,15.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2034-05-01T00:00:00Z,16.33,16.33,16.33,16.33,16.33,16.33,16.33,16.33,16.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2034-06-01T00:00:00Z,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2034-07-01T00:00:00Z,21.77,21.77,21.77,21.77,21.77,21.77,21.77,21.77,21.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2034-08-01T00:00:00Z,21.18,21.18,21.18,21.18,21.18,21.18,21.18,21.18,21.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2034-09-01T00:00:00Z,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2034-10-01T00:00:00Z,17.22,17.22,17.22,17.22,17.22,17.22,17.22,17.22,17.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2034-11-01T00:00:00Z,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2034-12-01T00:00:00Z,2.87,2.87,2.87,2.87,2.87,2.87,2.87,2.87,2.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-01-01T00:00:00Z,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-02-01T00:00:00Z,4.67,4.67,4.67,4.67,4.67,4.67,4.67,4.67,4.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-01T00:00:00Z,11.77,11.77,11.77,11.77,11.77,11.77,11.77,11.77,11.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-04-01T00:00:00Z,12.42,12.42,12.42,12.42,12.42,12.42,12.42,12.42,12.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-05-01T00:00:00Z,18.09,18.09,18.09,18.09,18.09,18.09,18.09,18.09,18.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-06-01T00:00:00Z,20.77,20.77,20.77,20.77,20.77,20.77,20.77,20.77,20.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-07-01T00:00:00Z,21.55,21.55,21.55,21.55,21.55,21.55,21.55,21.55,21.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-08-01T00:00:00Z,21.79,21.79,21.79,21.79,21.79,21.79,21.79,21.79,21.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-09-01T00:00:00Z,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-10-01T00:00:00Z,13.32,13.32,13.32,13.32,13.32,13.32,13.32,13.32,13.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-11-01T00:00:00Z,8.67,8.67,8.67,8.67,8.67,8.67,8.67,8.67,8.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-12-01T00:00:00Z,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036-01-01T00:00:00Z,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036-02-01T00:00:00Z,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036-03-01T00:00:00Z,8.41,8.41,8.41,8.41,8.41,8.41,8.41,8.41,8.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036-04-01T00:00:00Z,9.29,9.29,9.29,9.29,9.29,9.29,9.29,9.29,9.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036-05-01T00:00:00Z,16.94,16.94,16.94,16.94,16.94,16.94,16.94,16.94,16.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036-06-01T00:00:00Z,20.71,20.71,20.71,20.71,20.71,20.71,20.71,20.71,20.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036-07-01T00:00:00Z,21.41,21.41,21.41,21.41,21.41,21.41,21.41,21.41,21.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036-08-01T00:00:00Z,21.13,21.13,21.13,21.13,21.13,21.13,21.13,21.13,21.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036-09-01T00:00:00Z,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036-10-01T00:00:00Z,15.66,15.66,15.66,15.66,15.66,15.66,15.66,15.66,15.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036-11-01T00:00:00Z,9.47,9.47,9.47,9.47,9.47,9.47,9.47,9.47,9.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036-12-01T00:00:00Z,2.91,2.91,2.91,2.91,2.91,2.91,2.91,2.91,2.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037-01-01T00:00:00Z,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037-02-01T00:00:00Z,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037-03-01T00:00:00Z,7.19,7.19,7.19,7.19,7.19,7.19,7.19,7.19,7.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037-04-01T00:00:00Z,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037-05-01T00:00:00Z,15.41,15.41,15.41,15.41,15.41,15.41,15.41,15.41,15.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037-06-01T00:00:00Z,20.92,20.92,20.92,20.92,20.92,20.92,20.92,20.92,20.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037-07-01T00:00:00Z,22.74,22.74,22.74,22.74,22.74,22.74,22.74,22.74,22.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037-08-01T00:00:00Z,22.59,22.59,22.59,22.59,22.59,22.59,22.59,22.59,22.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037-09-01T00:00:00Z,19.81,19.81,19.81,19.81,19.81,19.81,19.81,19.81,19.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037-10-01T00:00:00Z,12.88,12.88,12.88,12.88,12.88,12.88,12.88,12.88,12.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037-11-01T00:00:00Z,8.27,8.27,8.27,8.27,8.27,8.27,8.27,8.27,8.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037-12-01T00:00:00Z,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2038-01-01T00:00:00Z,6.28,6.28,6.28,6.28,6.28,6.28,6.28,6.28,6.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2038-02-01T00:00:00Z,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2038-03-01T00:00:00Z,7.26,7.26,7.26,7.26,7.26,7.26,7.26,7.26,7.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2038-04-01T00:00:00Z,13.78,13.78,13.78,13.78,13.78,13.78,13.78,13.78,13.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2038-05-01T00:00:00Z,16.38,16.38,16.38,16.38,16.38,16.38,16.38,16.38,16.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2038-06-01T00:00:00Z,19.49,19.49,19.49,19.49,19.49,19.49,19.49,19.49,19.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2038-07-01T00:00:00Z,21.28,21.28,21.28,21.28,21.28,21.28,21.28,21.28,21.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2038-08-01T00:00:00Z,22.29,22.29,22.29,22.29,22.29,22.29,22.29,22.29,22.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2038-09-01T00:00:00Z,18.47,18.47,18.47,18.47,18.47,18.47,18.47,18.47,18.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2038-10-01T00:00:00Z,11.37,11.37,11.37,11.37,11.37,11.37,11.37,11.37,11.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2038-11-01T00:00:00Z,6.59,6.59,6.59,6.59,6.59,6.59,6.59,6.59,6.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2038-12-01T00:00:00Z,5.91,5.91,5.91,5.91,5.91,5.91,5.91,5.91,5.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039-01-01T00:00:00Z,5.33,5.33,5.33,5.33,5.33,5.33,5.33,5.33,5.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039-02-01T00:00:00Z,2.87,2.87,2.87,2.87,2.87,2.87,2.87,2.87,2.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039-03-01T00:00:00Z,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039-04-01T00:00:00Z,9.79,9.79,9.79,9.79,9.79,9.79,9.79,9.79,9.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039-05-01T00:00:00Z,14.75,14.75,14.75,14.75,14.75,14.75,14.75,14.75,14.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039-06-01T00:00:00Z,19.85,19.85,19.85,19.85,19.85,19.85,19.85,19.85,19.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039-07-01T00:00:00Z,21.67,21.67,21.67,21.67,21.67,21.67,21.67,21.67,21.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039-08-01T00:00:00Z,23.03,23.03,23.03,23.03,23.03,23.03,23.03,23.03,23.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039-09-01T00:00:00Z,19.53,19.53,19.53,19.53,19.53,19.53,19.53,19.53,19.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039-10-01T00:00:00Z,15.46,15.46,15.46,15.46,15.46,15.46,15.46,15.46,15.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039-11-01T00:00:00Z,6.11,6.11,6.11,6.11,6.11,6.11,6.11,6.11,6.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039-12-01T00:00:00Z,6.66,6.66,6.66,6.66,6.66,6.66,6.66,6.66,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040-01-01T00:00:00Z,2.91,2.91,2.91,2.91,2.91,2.91,2.91,2.91,2.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040-02-01T00:00:00Z,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040-03-01T00:00:00Z,6.85,6.85,6.85,6.85,6.85,6.85,6.85,6.85,6.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040-04-01T00:00:00Z,11.99,11.99,11.99,11.99,11.99,11.99,11.99,11.99,11.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040-05-01T00:00:00Z,16.98,16.98,16.98,16.98,16.98,16.98,16.98,16.98,16.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040-06-01T00:00:00Z,20.74,20.74,20.74,20.74,20.74,20.74,20.74,20.74,20.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040-07-01T00:00:00Z,21.72,21.72,21.72,21.72,21.72,21.72,21.72,21.72,21.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040-08-01T00:00:00Z,21.83,21.83,21.83,21.83,21.83,21.83,21.83,21.83,21.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040-09-01T00:00:00Z,19.06,19.06,19.06,19.06,19.06,19.06,19.06,19.06,19.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040-10-01T00:00:00Z,11.9,11.9,11.9,11.9,11.9,11.9,11.9,11.9,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040-11-01T00:00:00Z,5.34,5.34,5.34,5.34,5.34,5.34,5.34,5.34,5.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040-12-01T00:00:00Z,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041-01-01T00:00:00Z,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041-02-01T00:00:00Z,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041-03-01T00:00:00Z,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041-04-01T00:00:00Z,11.86,11.86,11.86,11.86,11.86,11.86,11.86,11.86,11.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041-05-01T00:00:00Z,18.3,18.3,18.3,18.3,18.3,18.3,18.3,18.3,18.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041-06-01T00:00:00Z,21.55,21.55,21.55,21.55,21.55,21.55,21.55,21.55,21.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041-07-01T00:00:00Z,20.91,20.91,20.91,20.91,20.91,20.91,20.91,20.91,20.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041-08-01T00:00:00Z,21.32,21.32,21.32,21.32,21.32,21.32,21.32,21.32,21.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041-09-01T00:00:00Z,20.23,20.23,20.23,20.23,20.23,20.23,20.23,20.23,20.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041-10-01T00:00:00Z,15.2,15.2,15.2,15.2,15.2,15.2,15.2,15.2,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041-11-01T00:00:00Z,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041-12-01T00:00:00Z,4.66,4.66,4.66,4.66,4.66,4.66,4.66,4.66,4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042-01-01T00:00:00Z,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042-02-01T00:00:00Z,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042-03-01T00:00:00Z,5.95,5.95,5.95,5.95,5.95,5.95,5.95,5.95,5.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042-04-01T00:00:00Z,11.42,11.42,11.42,11.42,11.42,11.42,11.42,11.42,11.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042-05-01T00:00:00Z,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042-06-01T00:00:00Z,22.03,22.03,22.03,22.03,22.03,22.03,22.03,22.03,22.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042-07-01T00:00:00Z,23.04,23.04,23.04,23.04,23.04,23.04,23.04,23.04,23.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042-08-01T00:00:00Z,24.04,24.04,24.04,24.04,24.04,24.04,24.04,24.04,24.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042-09-01T00:00:00Z,18.97,18.97,18.97,18.97,18.97,18.97,18.97,18.97,18.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042-10-01T00:00:00Z,11.19,11.19,11.19,11.19,11.19,11.19,11.19,11.19,11.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
